time,uninfected,infected_Gv,infected_exo_Vp,infected_endo_Vp,infected_Gv_Vp,infected_endo_Vp_Gv,infected_endo_exo_Vp,infected_Gv_endo_exo_Vp,cells,viruses,virophages
449,1005,0,0,15,0,0,0,0,1020,802,2018
450,1005,0,0,15,0,0,0,0,1020,802,2018
451,1005,0,0,15,0,0,0,0,1020,802,2018
452,1005,0,0,15,0,0,0,0,1020,802,2018
453,1005,0,0,15,0,0,0,0,1020,802,2018
454,1005,0,0,15,0,0,0,0,1020,802,2018
455,1005,0,0,15,0,0,0,0,1020,802,2018
456,1005,0,0,15,0,0,0,0,1020,802,2018
457,1005,0,0,15,0,0,0,0,1020,802,2018
458,1005,0,0,15,0,0,0,0,1020,802,2017
459,1005,0,0,15,0,0,0,0,1020,802,2017
460,1005,0,0,15,0,0,0,0,1020,802,2017
461,1005,0,0,15,0,0,0,0,1020,802,2016
462,1005,0,0,15,0,0,0,0,1020,802,2016
463,1005,0,0,15,0,0,0,0,1020,802,2016
464,1005,0,0,15,0,0,0,0,1020,802,2016
465,1005,0,0,15,0,0,0,0,1020,802,2016
466,1005,0,0,15,0,0,0,0,1020,802,2016
467,1005,0,0,15,0,0,0,0,1020,802,2015
468,1005,0,0,15,0,0,0,0,1020,802,2015
469,1005,0,0,15,0,0,0,0,1020,802,2015
470,1005,0,0,15,0,0,0,0,1020,802,2014
471,1005,0,0,15,0,0,0,0,1020,802,2014
472,1005,0,0,15,0,0,0,0,1020,802,2014
473,1005,0,0,15,0,0,0,0,1020,802,2014
474,1005,0,0,15,0,0,0,0,1020,802,2014
475,1005,0,0,15,0,0,0,0,1020,802,2014
476,1005,0,0,15,0,0,0,0,1020,802,2014
477,1005,0,0,15,0,0,0,0,1020,802,2014
478,1005,0,0,15,0,0,0,0,1020,802,2014
479,1005,0,0,15,0,0,0,0,1020,802,2014
480,1005,0,0,15,0,0,0,0,1020,802,2014
481,1005,0,0,15,0,0,0,0,1020,802,2014
482,1005,0,0,15,0,0,0,0,1020,802,2014
483,1005,0,0,15,0,0,0,0,1020,802,2014
484,1005,0,0,15,0,0,0,0,1020,802,2014
485,1005,0,0,15,0,0,0,0,1020,802,2014
486,1005,0,0,15,0,0,0,0,1020,802,2014
487,1005,0,0,15,0,0,0,0,1020,802,2014
488,1005,0,0,15,0,0,0,0,1020,802,2014
489,1005,0,0,15,0,0,0,0,1020,802,2014
490,1005,0,0,15,0,0,0,0,1020,802,2014
491,1005,0,0,15,0,0,0,0,1020,802,2014
492,1005,0,0,15,0,0,0,0,1020,801,2014
493,1005,0,0,15,0,0,0,0,1020,801,2014
494,1005,0,0,15,0,0,0,0,1020,801,2014
495,1005,0,0,15,0,0,0,0,1020,801,2014
496,1005,0,0,15,0,0,0,0,1020,801,2014
497,1005,0,0,15,0,0,0,0,1020,801,2014
498,1004,0,1,15,0,0,0,0,1020,801,2013
499,1004,0,1,15,0,0,0,0,1020,801,2013
500,1004,0,1,15,0,0,0,0,1020,801,2012
501,1004,0,1,15,0,0,0,0,1020,801,2011
502,1004,0,1,15,0,0,0,0,1020,801,2011
503,1004,0,1,15,0,0,0,0,1020,801,2011
